N,K,STRATEGY,SEARCH ITERATIONS,PERFORMANCE,SOLUTION,TIME TAKEN,IMPROVEMENT
12,5,Local Search,1.0,0.7404588063904868,011001000001,0.11442971229553223,0.0842421902096856
12,5,Local Search,2.0,0.7603205342169894,010000100000,0.1454615592956543,0.18297548779547668
12,5,Local Search,5.0,0.7497895203177486,001000111110,0.435467004776001,0.2929589970789511
12,5,Local Search,2.0,0.7654680142529341,001001011101,0.20925188064575195,0.13397914380687115
12,5,Local Search,2.0,0.9760305286617458,100001000000,0.09769225120544434,0.720448742050494
12,5,Local Search,2.0,0.8365743324190359,001111000110,0.21068263053894043,0.2899039875319417
12,5,Local Search,2.0,0.7752090674439662,110010110111,0.23787665367126465,0.20101512913676944
12,5,Local Search,2.0,0.8589142487933312,001100001101,0.16156268119812012,0.3854912604136672
12,5,Local Search,1.0,0.8151459312034689,001000000110,0.06869959831237793,0.22123157432946816
12,5,Local Search,3.0,0.9692383006357684,100100000000,0.16235971450805664,0.48307713311198974
12,5,Local Search,2.0,0.814432867887877,110110001010,0.19456839561462402,0.2588463936164377
12,5,Local Search,1.0,0.6751143277149206,100111100001,0.1619739532470703,0.29735524811983793
12,5,Local Search,3.0,0.774038529967835,110000011110,0.2573673725128174,0.20835654634482081
12,5,Local Search,1.0,0.8290769522721565,010000000000,0.06473875045776367,0.33235609796822413
12,5,Local Search,1.0,0.8288171927344258,010100111100,0.16280841827392578,0.3275373463492741
12,5,Local Search,5.0,0.7650360616979043,100110100100,0.4032456874847412,0.43960460930619427
12,5,Local Search,1.0,0.7680775403312499,000000101010,0.08144092559814453,0.2036571666174316
12,5,Local Search,3.0,0.795919964057687,101101000010,0.25890040397644043,0.23340775224627985
12,5,Local Search,2.0,0.9391293980054044,010000001100,0.16223788261413574,0.38186096753377496
12,5,Local Search,2.0,0.8315193861870694,100000110010,0.19916415214538574,0.28738671736292365
12,5,Local Search,1.0,0.688498150574404,111001110011,0.1619880199432373,0.08028121113642539
12,5,Local Search,3.0,0.9061229967730858,100110000001,0.1768207550048828,0.3894611444335896
12,5,Local Search,3.0,0.8588436506506462,001000100010,0.16175055503845215,0.3282517289152549
12,5,Local Search,3.0,0.8837766396403568,110101001000,0.3041653633117676,0.3523259315289482
12,5,Local Search,2.0,0.9856827454272588,100000000000,0.09761953353881836,0.5561481223103782
12,5,Local Search,3.0,0.7851275652167503,011011001100,0.27594852447509766,0.3105668412294708
12,5,Local Search,2.0,0.959011095899353,000000100001,0.08272790908813477,0.36832090967044473
12,5,Local Search,2.0,0.7715321569802108,110111010100,0.2151045799255371,0.30369736851773527
12,5,Local Search,1.0,0.8658130795699055,001001110010,0.12913918495178223,0.4710366915217534
12,5,Local Search,2.0,0.7028597284924134,111111110101,0.25831079483032227,0.28531662197233554
12,5,Local Search,2.0,0.8199614466579354,000110000111,0.16242408752441406,0.2788614321836722
12,5,Local Search,1.0,0.7963504143357466,101010000011,0.11402297019958496,0.31109704986920794
12,5,Local Search,3.0,0.8117573914096896,010110010100,0.2580833435058594,0.4059210588502364
12,5,Local Search,1.0,0.8317177248513642,000011100000,0.08980631828308105,0.22819179801401623
12,5,Local Search,4.0,0.7833787329185197,110101101110,0.35535168647766113,0.31643742585295725
12,5,Local Search,4.0,0.8807868532469746,101001000000,0.225783109664917,0.4402591972609883
12,5,Local Search,2.0,0.627708716446288,100111101101,0.2806518077850342,0.12244432836195185
12,5,Local Search,1.0,0.8340463787225934,000000000110,0.08163976669311523,0.3234083289370058
12,5,Local Search,1.0,0.7829899775002302,001000101010,0.11981821060180664,0.4108930773481951
12,5,Local Search,2.0,0.7894937040455852,000000100010,0.11271476745605469,0.21764992296016938
12,5,Local Search,2.0,0.9035163481586317,001001000000,0.09753894805908203,0.5900101764731038
12,5,Local Search,4.0,0.8841274075284936,000000000010,0.17798566818237305,0.2766472598673231
12,5,Local Search,1.0,0.7991633492671367,111010101010,0.1849350929260254,0.16489904250876475
12,5,Local Search,3.0,0.655497607646197,000101111110,0.27715563774108887,0.15258367753053592
12,5,Local Search,2.0,0.8057574502775344,100011011011,0.20827507972717285,0.3578311624618795
12,5,Local Search,2.0,0.8337918614618772,110100100100,0.20038247108459473,0.20351413770234494
12,5,Local Search,2.0,0.8987673014852461,010010001100,0.14176011085510254,0.6402594743161725
12,5,Local Search,1.0,0.7295751886067813,111000011110,0.16111135482788086,0.24276891325379918
12,5,Local Search,4.0,0.9806925080770225,101000000000,0.24301433563232422,0.49254967119024995
12,5,Local Search,2.0,0.7412015195065984,100000111000,0.19389963150024414,0.27745716812977195
12,5,Local Search,3.0,0.8308886501910863,000010100010,0.19324135780334473,0.5160029030947615
12,5,Local Search,1.0,0.6907801026151503,111010010001,0.11433219909667969,0.3590937784944606
12,5,Local Search,1.0,0.7485409400636017,011000110110,0.12987494468688965,0.32252972682236586
12,5,Local Search,5.0,0.9760979012661428,101010000100,0.3879837989807129,0.5444569189340716
12,5,Local Search,3.0,0.8524754432354372,101101010000,0.20945143699645996,0.18687375091989766
12,5,Local Search,4.0,0.838722758116478,010101001001,0.30797457695007324,0.37963071942080123
12,5,Local Search,2.0,0.7828668247715143,010100010010,0.17857766151428223,0.2807315287876021
12,5,Local Search,2.0,0.7140105320015607,001100100101,0.19413137435913086,0.26668080880320394
12,5,Local Search,3.0,0.6909377715162823,101111111000,0.32146358489990234,0.2625874366932349
12,5,Local Search,1.0,0.7525561120180251,111010100111,0.17914342880249023,0.15952070886712877
12,5,Local Search,1.0,0.7846391716668373,101000100110,0.12849998474121094,0.34399735227062683
12,5,Local Search,4.0,0.9789586677736242,000000100010,0.17958307266235352,0.7147590650466253
12,5,Local Search,2.0,0.8043254549936112,011100100001,0.14541268348693848,0.3292505584824087
12,5,Local Search,3.0,0.9245886761534193,100001001000,0.1604149341583252,0.6394634017346099
12,5,Local Search,2.0,0.9538637903352803,111000000001,0.1283860206604004,0.3660002855257368
12,5,Local Search,3.0,0.8791628382319331,101001010000,0.227508544921875,0.23433781008956023
12,5,Local Search,2.0,0.7365090870798424,001101010000,0.14542818069458008,0.16044314220998457
12,5,Local Search,2.0,0.7133377481056121,101001011011,0.20956778526306152,0.15610375990596115
12,5,Local Search,1.0,0.697665111324801,100000000110,0.0970768928527832,0.3726049631584543
12,5,Local Search,3.0,0.8349113648955401,110100111100,0.29186034202575684,0.2700116358752429
12,5,Local Search,1.0,0.7069692936875456,000010101001,0.11261963844299316,0.18426463799014192
12,5,Local Search,3.0,0.774681287191937,011010001100,0.19819355010986328,0.29366065870033575
12,5,Local Search,2.0,0.7748860560845069,011000101011,0.20777487754821777,0.3773010626569551
12,5,Local Search,3.0,0.9526228595123096,100000010000,0.17718219757080078,0.41086909531260296
12,5,Local Search,2.0,0.971658675319838,001001100000,0.14322328567504883,0.29719033695264996
12,5,Local Search,3.0,0.7354431980415586,010000011110,0.2748713493347168,0.1531327871024818
12,5,Local Search,3.0,0.7828193593526859,110000100000,0.19488072395324707,0.42537079243265735
12,5,Local Search,2.0,0.7689134023833789,011100100001,0.177656888961792,0.13062020994598378
12,5,Local Search,3.0,0.786855433759203,110010111010,0.30805468559265137,0.324021760320011
12,5,Local Search,2.0,0.7963463170157897,010110101000,0.19343876838684082,0.20023941933832812
12,5,Local Search,4.0,0.8591267651282596,100011001011,0.3565051555633545,0.38207284836997624
12,5,Local Search,1.0,0.6437504843972207,010110111000,0.14605116844177246,0.1272243401540395
12,5,Local Search,4.0,0.7996894670486143,011000101011,0.3277552127838135,0.23418829952843856
12,5,Local Search,1.0,0.8459909130670743,111001110000,0.12974095344543457,0.07348195766449961
12,5,Local Search,1.0,0.7293027194884926,111011111100,0.1941993236541748,0.1579966948918513
12,5,Local Search,1.0,0.6743832677367192,100111011110,0.17658543586730957,0.22885707547941708
12,5,Local Search,1.0,0.6144280996282842,010000010110,0.11229252815246582,0.3960691367467481
12,5,Local Search,2.0,0.6986513232198373,100110111111,0.2439134120941162,0.12889814529208243
12,5,Local Search,2.0,0.8239306765838194,110100100101,0.21883940696716309,0.19803067056896084
12,5,Local Search,1.0,0.9065539339411954,100010000110,0.09740734100341797,0.4407773729830964
12,5,Local Search,2.0,0.9485287901871046,001010000100,0.14549517631530762,0.3365133281000873
12,5,Local Search,4.0,0.8834218121092319,010000000001,0.2269585132598877,0.44782018413622193
12,5,Local Search,4.0,0.8691692812703068,011100000010,0.2922384738922119,0.32553207034220444
12,5,Local Search,2.0,0.8169933199173223,110100100001,0.22520995140075684,0.32095085548257196
12,5,Local Search,3.0,0.7551419718510656,110111000001,0.2912740707397461,0.30519751402996115
12,5,Local Search,1.0,0.8016160733940244,101111000011,0.12940096855163574,0.46978092065891774
12,5,Local Search,4.0,0.830663204806029,110010001000,0.27687716484069824,0.5403095613375191
12,5,Local Search,4.0,0.7818261013114687,111101101101,0.4358479976654053,0.36024254372726716
12,5,Local Search,1.0,0.7785728965510716,100110001011,0.12379026412963867,0.03423210484201222
12,5,Local Search,2.0,0.7607101831057136,101100101011,0.19463849067687988,0.2986774227978004
12,5,Local Search,0.0,0.8064540704526536,010110000111,0.06578254699707031,0.0
12,5,Local Search,4.0,0.888090828891213,100100000001,0.2754490375518799,0.3434204392217386
12,5,Local Search,3.0,0.9600720348228183,000000010000,0.12737631797790527,0.33695965895682667
12,5,Local Search,4.0,0.766914663714903,110011111110,0.40442347526550293,0.2948187899247842
12,5,Local Search,1.0,0.7632781281487153,111000100100,0.12871384620666504,0.3200501989085587
12,5,Local Search,0.0,0.6938216926371791,000010010100,0.048123836517333984,0.0
12,5,Local Search,5.0,0.8291819708546795,001110100111,0.4721839427947998,0.3713973481511013
12,5,Local Search,4.0,0.9137694981399607,011000000101,0.32289552688598633,0.30346035325981835
12,5,Local Search,2.0,0.8155414552020362,100111110100,0.2420508861541748,0.21744009184391444
12,5,Local Search,2.0,0.8504800771455623,110100010010,0.16051769256591797,0.5406030300186823
12,5,Local Search,1.0,0.9341721924073062,000000001000,0.06428790092468262,0.49107515787640543
12,5,Local Search,4.0,0.7250077336159308,100110110111,0.4373652935028076,0.3808509099945718
12,5,Local Search,2.0,0.8566578460594476,000000001100,0.1278824806213379,0.348766501611927
12,5,Local Search,3.0,0.84898018328994,111100000100,0.24311113357543945,0.2555573360103176
12,5,Local Search,2.0,0.8043642112445241,100100011100,0.22659754753112793,0.3767026416041374
12,5,Local Search,3.0,0.8875243513578047,001000100100,0.22739052772521973,0.3565812153172674
12,5,Local Search,3.0,0.748177641269138,010111000000,0.24155926704406738,0.38066348695713403
12,5,Local Search,3.0,0.904218290919173,000000101010,0.20023608207702637,0.40999515949870713
12,5,Local Search,4.0,0.7455154895858587,111001100010,0.3556530475616455,0.510935839962897
12,5,Local Search,0.0,0.9463782115099824,101000000000,0.03268265724182129,0.0
12,5,Local Search,3.0,0.9894276768074383,101000000000,0.20000267028808594,0.5937603216848486
12,5,Local Search,1.0,0.749437595911149,111111010000,0.16216635704040527,0.18630382895522146
12,5,Local Search,3.0,0.8216731122205042,010011001011,0.24153351783752441,0.37246497318221994
12,5,Local Search,2.0,0.7704610719907686,010000010100,0.12891459465026855,0.4373125976003513
12,5,Local Search,1.0,0.8962363457628391,110000101000,0.1137230396270752,0.3480671377616338
12,5,Local Search,3.0,0.8230234746601266,011100001100,0.22071433067321777,0.4461728883315279
12,5,Local Search,3.0,0.9257960754795916,000001000000,0.12918734550476074,0.6634617068223896
12,5,Local Search,3.0,0.7037755021891727,110010011111,0.3069591522216797,0.2527556714309049
12,5,Local Search,4.0,0.9033616082406546,101000010010,0.25929737091064453,0.3971659152744301
12,5,Local Search,3.0,0.9526207308247,000111000000,0.22496700286865234,0.6759562442126321
12,5,Local Search,2.0,0.7184311060495822,101101010010,0.21060490608215332,0.32851519241752003
12,5,Local Search,1.0,0.7202060222851515,101101110010,0.14469695091247559,0.3095458490241246
12,5,Local Search,4.0,0.8192612248561524,010011111011,0.38727831840515137,0.29282519702969345
12,5,Local Search,3.0,0.9225499244975595,011000100100,0.22771000862121582,0.573544259188132
12,5,Local Search,3.0,0.8453248114874015,000010110110,0.2748293876647949,0.46218049411919104
12,5,Local Search,3.0,0.8236700641308776,101010000101,0.21020865440368652,0.11052077272898642
12,5,Local Search,3.0,0.8318972280632358,100011100010,0.25731658935546875,0.3761107509805822
12,5,Local Search,4.0,0.722708233315791,111111110100,0.47475600242614746,0.24790308217454737
12,5,Local Search,3.0,0.8693092102500118,011101000100,0.3443882465362549,0.5571666915916291
12,5,Local Search,3.0,0.845791484967445,000010000101,0.17729568481445312,0.3505646028983163
12,5,Local Search,1.0,0.7991784172851548,011001000001,0.0972905158996582,0.36795904488740205
12,5,Local Search,3.0,0.7589448213503944,000101010001,0.208343505859375,0.39313388065609783
12,5,Local Search,3.0,0.8609448210812369,010000001000,0.16196632385253906,0.3471120041261283
12,5,Local Search,3.0,0.7640275464391707,111000001111,0.2924387454986572,0.33452770292741213
12,5,Local Search,4.0,0.9965903151853689,100000010000,0.2579824924468994,0.25686841689643714
12,5,Local Search,3.0,0.7228675517076676,001100010100,0.22975730895996094,0.13009939176979124
12,5,Local Search,3.0,0.8819264562962172,100000110001,0.1775195598602295,0.19410705611732737
12,5,Local Search,0.0,0.730646461311675,000010101010,0.05303692817687988,0.0
12,5,Local Search,1.0,0.6985166608429697,011010010010,0.11208796501159668,0.08803826259138103
12,5,Local Search,1.0,0.7352604311823326,101100100111,0.16086196899414062,0.07629373029934094
12,5,Local Search,0.0,0.6236130654073844,110110001010,0.06561779975891113,0.0
12,5,Local Search,2.0,0.7376032745822086,100111010001,0.17727947235107422,0.05584488308902524
12,5,Local Search,2.0,0.837027321620537,110010010110,0.2102808952331543,0.19419243912861794
12,5,Local Search,2.0,0.6914103007449611,101110001110,0.25725269317626953,0.24529679808344446
12,5,Local Search,5.0,0.9622826901191373,000100100000,0.2905874252319336,0.5333593587184147
12,5,Local Search,3.0,0.9339700276472741,000111000000,0.2093346118927002,0.481055273539931
12,5,Local Search,1.0,0.8326650127436807,100111000000,0.11716985702514648,0.06650166622075593
12,5,Local Search,2.0,0.8190458202105623,000010100010,0.1282358169555664,0.38685262183946734
12,5,Local Search,4.0,0.9613878406136691,000010001000,0.2565042972564697,0.4658193100571036
12,5,Local Search,4.0,0.9586921372055622,001001000010,0.20995569229125977,0.3293427620168816
12,5,Local Search,2.0,0.9213651962723385,000000111000,0.11138725280761719,0.19647105060638848
12,5,Local Search,2.0,0.7867111367959679,011111010100,0.2476644515991211,0.24926961993302865
12,5,Local Search,3.0,0.8538054817019315,010110000001,0.1743009090423584,0.5121675951497491
12,5,Local Search,2.0,0.9207290853082873,001000100010,0.1133737564086914,0.24584956980193085
12,5,Local Search,3.0,0.9099889806483205,011000000100,0.19756388664245605,0.41441307096900637
12,5,Local Search,1.0,0.752602184815528,100010101111,0.13020873069763184,0.20124474439764717
12,5,Local Search,2.0,0.7311006701154863,001011111010,0.21210622787475586,0.39712045633551435
12,5,Local Search,4.0,0.872458484484936,100101010110,0.3561248779296875,0.6088998593674613
12,5,Local Search,4.0,0.9695300715737348,001001001000,0.2745819091796875,0.3987441507270342
12,5,Local Search,3.0,0.8547868859820381,000111000101,0.24284601211547852,0.48737112715468983
12,5,Local Search,6.0,0.9743539986012207,010000001000,0.34029674530029297,0.32776493187043465
12,5,Local Search,1.0,0.7432408845033008,111111011010,0.17948341369628906,0.23772811002108307
12,5,Local Search,1.0,0.9522290832590949,010001000000,0.07194852828979492,0.5443007222444015
12,5,Local Search,2.0,0.9283099628156627,010101000000,0.14313983917236328,0.31312101885961463
12,5,Local Search,1.0,0.6898007085982675,011111101110,0.19309711456298828,0.01858227911834731
12,5,Local Search,3.0,0.9203488147026954,011000001100,0.24212217330932617,0.3271790982979781
12,5,Local Search,3.0,0.7895628471264762,110110000101,0.3477644920349121,0.2853569801732785
12,5,Local Search,4.0,0.899870796706968,001001010001,0.26536130905151367,0.4427073899733714
12,5,Local Search,3.0,0.8123368141518718,110001000101,0.24461770057678223,0.3295813696810865
12,5,Local Search,2.0,0.7816984863286857,001101001110,0.1801910400390625,0.2850571749014391
12,5,Local Search,2.0,0.8088103440374514,100101100000,0.16078710556030273,0.18052462283148707
12,5,Local Search,2.0,0.8009740805679463,011001001110,0.20727944374084473,0.5336348936600681
12,5,Local Search,3.0,0.8502829014326188,010110000001,0.24287629127502441,0.3808618865070992
12,5,Local Search,1.0,0.9373322475188425,000111000000,0.09659337997436523,0.3388403189416497
12,5,Local Search,2.0,0.7349249345663482,011011101001,0.25900793075561523,0.20312615313430182
12,5,Local Search,1.0,0.5501064888190361,111111110101,0.2103133201599121,0.1288230764917847
12,5,Local Search,1.0,0.7983479047139317,111001010110,0.1592862606048584,0.23083944905517495
12,5,Local Search,1.0,0.8214698489584391,001000100011,0.09786224365234375,0.33303109677525944
12,5,Local Search,2.0,0.8291341327732928,100000110101,0.1770153045654297,0.20301447710738707
